DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2018,21.6,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2019,21.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2020,22.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2021,22.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2022,23.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Italy,2023,24.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2008,33.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2009,36.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2010,37.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2011,39.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2012,39.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2013,42.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2014,44.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2015,45.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2016,44.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2017,46.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2018,46.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2019,45.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2020,45.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2021,48.4,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2022,49.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Lithuania,2023,47.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2008,34.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2009,42.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2010,42.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2011,44.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2012,47.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2013,42.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2014,48.0,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2015,45.0,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2016,48.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2017,47.1,u,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2018,49.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2019,51.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2020,55.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2021,58.0,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2022,57.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Luxembourg,2023,55.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2008,21.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2009,22.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2010,23.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2011,23.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2012,26.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2013,28.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2014,27.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2015,26.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2016,30.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2017,29.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2018,30.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2019,33.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2020,33.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2021,36.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2022,35.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Latvia,2023,33.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2011,21.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2012,23.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2013,27.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2014,27.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2015,27.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2016,29.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2017,27.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2018,28.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2019,36.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Montenegro,2020,35.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2008,13.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2009,16.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2010,20.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2011,21.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2012,23.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2013,21.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2014,22.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2015,24.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2016,26.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2017,26.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2018,27.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2019,30.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),North Macedonia,2020,31.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2008,21.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2009,19.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2010,20.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2011,23.4,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2012,24.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2013,25.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2014,26.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2015,27.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2016,30.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2017,32.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2018,36.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2019,35.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2020,36.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2021,36.6,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2022,38.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Malta,2023,40.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2008,35.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2009,35.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2010,37.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2011,36.0,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2012,37.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2013,38.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2014,39.9,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2015,40.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2016,40.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2017,41.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2018,42.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2019,44.3,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2020,47.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2021,50.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2022,52.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Netherlands,2023,50.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2008,35.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2009,35.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2010,36.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2011,38.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2012,36.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2013,37.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2014,42.0,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2015,40.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2016,41.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2017,42.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2018,41.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2019,39.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2020,41.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2021,45.6,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2022,46.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Norway,2023,46.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2008,25.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2009,28.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2010,29.9,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2011,31.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2012,32.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2013,32.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2014,33.9,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2015,34.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2016,33.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2017,33.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2018,33.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2019,35.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2020,34.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2021,32.7,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2022,32.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Poland,2023,37.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2008,16.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2009,18.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2010,18.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2011,21.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2012,23.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2013,22.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2014,23.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2015,25.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2016,26.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2017,25.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2018,25.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2019,30.3,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2020,34.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2021,37.2,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2022,35.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Portugal,2023,35.0,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2008,17.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2009,17.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2010,19.5,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2011,21.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2012,21.6,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2013,22.1,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2014,22.8,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2015,22.9,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2016,22.4,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2017,22.5,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2018,21.8,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2019,22.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2020,21.7,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2021,20.6,b,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2022,21.2,,
ESTAT:SDG_04_20(1.0),12/06/25 23:00:00,Annual,Males,From 25 to 34 years,Percentage,Tertiary education (levels 5-8),Romania,2023,19.4,,
